Store,Date,Time,Term,Trans,SNAP_ID,Total Spent with SNAP,Total Spent on Fruit & Vegatables,Total Spent on Other Items,Value of Coupons Redeemed,Count of Coupons Redeemed,CASH,CHECKS,EBT,EBT-OTHER,WIC,CREDIT CARDS,DEBIT CARDS,OTHER TENDERS
4,20190827,181020,4,238,4797,41.14,12.93,28.21,5,1,0,0,41.14,0,0,0,0,0
9,20190827,105520,7,23,0,0,11.97,18.2,10,1,0,0,0,0,0,0,30.17,0
9,20190827,125230,6,94,2037,18.31,30.15,-11.84,10,1,0,0,18.31,0,0,0,0,0
9,20190827,172519,5,194,0,0,27.96,41.95,20,2,0,0,0,0,52.09,0,17.82,0
4,20190828,143414,2,74,7791,30.34,14.37,15.97,10,1,0,0,30.34,0,0,0,0,0
4,20190828,143811,5,228,55,75.85,5.35,68.27,5,1,5.77,0,75.85,-8,0,0,0,0
4,20190828,184804,4,221,470,67.24,15.59,79.28,10,1,13.63,0,67.24,-6,0,0,0,20
4,20190828,202337,2,271,2391,38.18,7.98,30.2,5,1,0,0,38.18,0,0,0,0,0
9,20190828,140619,6,140,177,67.96,14,61.69,10,1,7.73,0,67.96,0,0,0,0,0
9,20190828,145112,5,61,6964,2.85,7.85,-5,5,1,0,0,2.85,0,0,0,0,0
9,20190828,164359,2,53,7975,4.98,17.4,-12.42,10,1,0,0,4.98,0,0,0,0,0
1,20190829,94532,3,54,0,0,12.1,6.93,10,1,0,0,0,0,0,19.03,0,0
1,20190829,122309,3,161,771,9.97,15.76,-5.79,5,1,0,0,9.97,0,0,0,0,0
1,20190829,141319,4,208,9748,4.04,14.45,-10.41,10,1,0,0,4.04,0,0,0,0,0
1,20190829,150325,4,249,2666,19.73,8.12,11.61,5,1,0,0,19.73,0,0,0,0,0
1,20190829,175236,4,350,0,0,11.5,-11.49,10,1,0.01,0,0,0,0,0,0,0
4,20190829,123905,5,92,229,38.6,16.31,26.54,10,1,0,0,38.6,0,0,4.25,0,0
4,20190829,182120,36,83,0,0,10.97,1.26,10,1,2.23,0,0,0,0,0,0,10
9,20190829,104404,6,8,7532,1.4,5.98,-4.58,5,1,0,0,1.4,0,0,0,0,0
9,20190829,132722,17,40,0,0,10.3,132.88,5,1,0,0,0,0,0,0,0,143.18
9,20190829,142406,7,174,8085,10,16.96,2.32,10,1,-50,0,10,0,0,0,59.28,0
1,20190830,73518,3,2,0,0,6.83,-6.37,5,1,0,0,0,0,0,0,0.46,0
1,20190830,113056,4,104,0,0,11.46,6.46,5,1,0,0,0,0,0,17.92,0,0
1,20190830,140449,5,5,1617,11.42,14.76,-3.34,10,1,0,0,11.42,0,0,0,0,0
1,20190830,144523,4,234,0,0,16.97,-4,10,2,12.97,0,0,0,0,0,0,0
1,20190830,153010,5,43,0,0,14.67,-11,10,2,0,0,0,0,0,0,3.67,0
1,20190830,163940,1,109,5838,11.83,10.43,11.2,10,1,0,0,11.83,0,0,9.8,0,0
1,20190830,181144,3,419,5845,8.57,9.17,-0.6,5,1,0,0,8.57,0,0,0,0,0
4,20190830,101758,3,49,2984,10.45,14.42,-3.45,10,1,0,0,10.45,0,0,0.52,0,0
4,20190830,162733,5,174,6751,28.23,8.53,19.7,5,1,0,0,28.23,0,0,0,0,0
4,20190830,183932,3,251,0,0,6.45,-5.7,5,1,0.75,0,0,0,0,0,0,0
4,20190830,193817,3,279,3955,8.25,7.06,1.19,5,1,0,0,8.25,0,0,0,0,0
9,20190830,113349,7,57,9680,59.1,42.71,16.39,10,1,0,0,59.1,0,0,0,0,0
9,20190830,122726,5,44,0,0,26.73,-25.5,20,2,1.23,0,0,0,0,0,0,0
9,20190830,125102,6,75,5686,5.94,13.35,3.76,10,1,0,0,5.94,0,0,11.17,0,0
9,20190830,142234,8,176,7284,46.84,24.86,21.98,15,2,0,0,46.84,0,0,0,0,0
9,20190830,163129,6,181,903,27.41,16.67,10.74,10,1,0,0,27.41,0,0,0,0,0
1,20190831,84218,1,22,3054,6.49,6.98,-0.49,5,1,0,0,6.49,0,0,0,0,0
1,20190831,85033,1,27,3054,8.47,8.92,0.55,5,1,1,0,8.47,0,0,0,0,0
1,20190831,124138,4,127,9537,3.97,6.88,-2.91,5,1,0,0,3.97,0,0,0,0,0
1,20190831,160514,5,160,0,0,5.47,4.82,5,1,10.29,0,0,0,0,0,0,0
1,20190831,185415,4,380,4947,19.35,5.25,14.1,5,1,0,0,19.35,0,0,0,0,0
4,20190831,104248,5,119,3591,23.66,15.46,19.29,10,1,0,0,23.66,0,11.09,0,0,0
4,20190831,121816,2,86,0,0,17.55,32.25,10,1,-10,0,0,0,0,0,59.8,0
4,20190831,174106,2,292,1907,31.83,21.3,38.16,10,1,0,0,31.83,0,0,0,27.63,0
4,20190831,192117,3,404,0,0,18.23,40.61,10,1,0,0,0,0,0,0,58.84,0
9,20190831,101627,2,38,0,0,5.32,0.09,5,1,5.41,0,0,0,0,0,0,0
9,20190831,125704,9,94,0,0,32.1,36.69,5,1,0,0,0,0,0,68.79,0,0
9,20190831,131732,7,77,8855,13.93,21.32,-7.39,15,2,0,0,13.93,0,0,0,0,0
9,20190831,140443,6,53,9429,4.64,18.9,28.7,15,2,0,0,4.64,0,0,0,0,42.96
9,20190831,164928,1,182,0,0,10.39,-5.4,10,1,0,0,0,0,0,0,4.99,0
9,20190831,173812,35,84,2947,56.64,36.9,19.74,5,1,0,0,56.64,0,0,0,0,0
9,20190831,193918,4,240,0,0,36.76,20.24,10,1,0,0,0,0,49.01,7.99,0,0
1,20190901,180916,2,226,0,0,13.38,-4.52,10,1,0,0,0,0,0,8.86,0,0
9,20190901,145541,8,251,8705,14.18,12.24,3.03,10,1,0,0,14.18,0,0,1.09,0,0
4,20190902,124328,3,206,6962,165.6,14.97,229.3,10,1,0,0,165.6,0,0,78.67,0,0
4,20190902,172159,4,215,1036,13.95,16.42,-2.47,10,1,0,0,13.95,0,0,0,0,0
10,20190902,193757,1,281,9274,19.23,26.64,-7.41,10,1,0,0,19.23,0,0,0,0,0
1,20190903,121606,3,152,4691,9.23,5.28,3.95,5,1,0,0,9.23,0,0,0,0,0
1,20190903,121823,3,153,4691,6,6.49,-0.49,5,1,0,0,6,0,0,0,0,0
1,20190903,140613,4,195,1617,8.95,15.36,-6.41,10,1,0,0,8.95,0,0,0,0,0
1,20190903,150451,3,256,0,0,17.76,17.97,5,1,0,0,0,0,0,35.73,0,0
1,20190903,161300,3,298,5838,46.62,11.83,34.79,10,1,0,0,46.62,0,0,0,0,0
1,20190903,193632,2,173,6222,44.17,14.94,29.23,10,1,0,0,44.17,0,0,0,0,0
9,20190903,144551,4,169,2525,15.78,10.17,5.61,5,1,0,0,15.78,0,0,0,0,0
9,20190903,164916,4,212,8855,30.86,16.6,14.26,10,1,0,0,30.86,0,0,0,0,0
10,20190903,65633,1,4,9274,13.45,15.47,-2.02,10,1,0,0,13.45,0,0,0,0,0
1,20190904,115557,3,145,4691,13.37,6.88,6.49,5,1,0,0,13.37,0,0,0,0,0
1,20190904,171824,4,329,0,0,10.77,-6.86,10,1,0,0,0,0,0,0,3.91,0
2,20190904,200658,3,141,0,0,16.46,-10.51,10,1,5.95,0,0,0,0,0,0,0
4,20190904,115641,4,28,2984,9.88,13.06,6.15,10,1,0,0,9.88,0,0,9.33,0,0
9,20190904,104618,5,13,903,22.65,10.89,11.76,5,1,0,0,22.65,0,0,0,0,0
9,20190904,112938,7,86,8755,112.94,19.37,103.49,10,1,0,0,112.94,0,0,0,9.92,0
9,20190904,134954,5,103,9236,41.18,11.09,30.09,10,1,0,0,41.18,0,0,0,0,0
9,20190904,154316,4,62,0,0,27.92,-21.98,15,2,0,0,0,0,0,5.94,0,0
10,20190904,131738,8,88,9274,102.5,35.76,66.74,10,1,0,0,102.5,0,0,0,0,0
1,20190905,144614,3,223,2666,24.38,7.81,26.57,5,1,0,0,24.38,0,0,0,0,10
1,20190905,165648,3,313,771,15.61,22.04,-6.43,5,1,0,0,15.61,0,0,0,0,0
4,20190905,122745,3,119,3257,18.25,8.32,11.07,5,1,0,0,18.25,0,0,0,0,1.14
4,20190905,161040,5,245,2584,50.46,12.04,38.42,10,1,0,0,50.46,0,0,0,0,0
4,20190905,190221,3,302,4547,130.86,21.61,109.25,10,1,0,0,130.86,0,0,0,0,0
6,20190905,140514,4,16,4562,2.55,8.05,-5.5,5,1,0,0,2.55,0,0,0,0,0
9,20190905,130027,7,141,9680,21.96,19.07,2.89,10,1,0,0,21.96,0,0,0,0,0
10,20190905,132602,5,179,0,0,10.65,21.68,10,1,0,0,0,0,0,32.33,0,0
1,20190906,173817,2,134,2947,2.4,13.77,-5.71,10,1,5.66,0,2.4,0,0,0,0,0
1,20190906,181554,3,408,5845,9.46,9.79,-0.33,5,1,0,0,9.46,0,0,0,0,0
1,20190906,183854,3,425,9673,113.65,20.09,93.56,10,1,0,0,113.65,0,0,0,0,0
4,20190906,143924,3,218,7761,47.14,25.56,25.58,10,1,4,0,47.14,0,0,0,0,0
4,20190906,154755,3,273,0,0,13.38,63.23,10,1,0,0,0,0,0,76.61,0,0
4,20190906,203240,3,501,8085,32.86,14.61,18.25,10,1,0,0,32.86,0,0,0,0,0
6,20190906,115123,6,84,0,0,11.44,-11.44,10,1,0,0,0,0,0,0,0,0
6,20190906,170701,3,192,7269,25.95,17.43,8.52,10,1,0,0,25.95,0,0,0,0,0
9,20190906,145009,5,49,5832,24.41,13.79,10.62,10,1,0,0,24.41,0,0,0,0,0
9,20190906,155414,7,124,2037,35.94,21.44,15.76,10,1,0,0,35.94,0,0,1.26,0,0
1,20190907,95743,3,68,8957,8.07,18.44,-10.37,10,1,0,0,8.07,0,0,0,0,0
1,20190907,195716,2,199,5691,44.53,7.4,37.13,5,1,0,0,44.53,0,0,0,0,0
2,20190907,71556,1,8,0,0,5.38,12.96,5,1,18.34,0,0,0,0,0,0,0
4,20190907,113522,3,137,6121,117.41,11.69,134.06,10,1,0,0,117.41,0,28.34,0,0,0
6,20190907,110542,3,156,2339,35.43,15.57,19.86,10,1,0,0,35.43,0,0,0,0,0
6,20190907,112426,1,46,0,0,5.56,-5.25,5,1,0,0,0,0,0,0,0.31,0
9,20190907,154913,7,175,2525,14.96,13.87,1.09,10,1,0,0,14.96,0,0,0,0,0
1,20190908,95916,3,87,4948,19.98,13.45,6.53,10,1,0,0,19.98,0,0,0,0,0
1,20190908,163015,2,244,0,0,15.85,18.57,10,1,0,0,0,0,0,34.42,0,0
1,20190908,181313,2,308,3183,165.59,13.97,160.98,10,1,9.36,0,165.59,0,0,0,0,0
4,20190908,110126,4,104,3591,20.6,11.05,12.77,10,1,3.22,0,20.6,0,0,0,0,0
6,20190908,115742,2,154,4694,36.11,18.81,17.3,10,1,0,0,36.11,0,0,0,0,0
10,20190908,204754,2,377,8640,95.48,25.44,70.04,5,1,0,0,95.48,0,0,0,0,0
2,20190909,140822,1,111,0,0,12.76,-7.72,5,1,5.04,0,0,0,0,0,0,0
4,20190909,174310,5,277,8085,10,16.75,3.48,10,1,0,0,10,0,0,0,10.23,0
4,20190909,182722,36,91,6121,98.12,13.7,84.42,10,1,0,0,98.12,0,0,0,0,0
4,20190909,192017,2,121,2584,33.64,15.71,17.93,10,1,0,0,33.64,0,0,0,0,0
6,20190909,152045,4,234,0,0,6.49,-6.49,5,1,0,0,0,0,0,0,0,0
9,20190909,141007,6,155,7959,19.68,13.46,6.22,5,1,0,0,19.68,0,0,0,0,0
9,20190909,142453,4,8,0,0,14.73,-8.04,10,1,6.69,0,0,0,0,0,0,0
9,20190909,151846,36,125,3529,6.36,14.51,-8.15,10,1,0,0,6.36,0,0,0,0,0
9,20190909,152348,3,43,8337,118.21,14.16,107,10,1,0,0,118.21,0,0,0,2.95,0
1,20190910,140846,2,9,0,0,20.07,-0.19,10,1,9.88,0,0,0,0,0,0,10
1,20190910,161317,3,245,2666,15.23,11.8,3.43,5,1,0,0,15.23,0,0,0,0,0
1,20190910,162027,3,248,5838,47.02,14.77,32.25,10,1,0,0,47.02,0,0,0,0,0
4,20190910,200915,3,302,4157,11.86,13.66,-1.8,10,1,0,0,11.86,0,0,0,0,0
6,20190910,153028,4,236,0,0,6.99,3.14,5,1,0,0,0,0,0,0,10.13,0
9,20190910,153600,6,204,8755,131.4,20.68,110.72,10,1,0,0,131.4,0,0,0,0,0
10,20190910,171846,3,7,5450,79.1,25.28,61.34,5,1,0,0,79.1,0,7.52,0,0,0
1,20190911,73346,1,17,4691,11.77,10.67,1.1,5,1,0,0,11.77,0,0,0,0,0
1,20190911,74218,1,18,4691,10.31,12.71,-2.4,10,1,0,0,10.31,0,0,0,0,0
2,20190911,90517,1,65,1751,8.91,17.17,-8.26,10,1,0,0,8.91,0,0,0,0,0
4,20190911,90917,3,6,479,17.12,12.97,4.15,10,1,0,0,17.12,0,0,0,0,0
4,20190911,140555,4,86,3257,22.59,11.19,23.9,5,1,0,0,22.59,0,0,12.5,0,0
4,20190911,173600,3,189,3955,59.25,8.98,50.27,5,1,0,0,59.25,0,0,0,0,0
4,20190911,174459,4,169,470,120.73,26.33,112.39,10,1,0,0,120.73,0,0,17.99,0,0
4,20190911,201417,2,308,3599,40.91,19.31,25.96,10,1,4.36,0,40.91,0,0,0,0,0
9,20190911,170935,5,127,0,0,11.98,52.43,10,1,0,64.41,0,0,0,0,0,0
10,20190911,110154,2,76,7388,20.42,23.92,110.72,10,1,114.22,0,20.42,0,0,0,0,0
10,20190911,171726,2,291,0,0,6.52,4.87,5,1,0,0,0,0,0,0,0,11.39
11,20190911,111443,4,3,3667,14.16,24.2,81.33,5,1,0,0,14.16,0,0,91.37,0,0
1,20190912,181217,2,107,9680,8.95,17.46,-8.51,10,1,0,0,8.95,0,0,0,0,0
1,20190912,181548,2,109,4691,11.26,13.67,-2.41,10,1,0,0,11.26,0,0,0,0,0
1,20190912,181915,3,290,7449,63.14,9.96,53.18,5,1,0,0,63.14,0,0,0,0,0
1,20190912,185124,1,130,1990,127.61,21.92,105.69,10,1,0,0,127.61,0,0,0,0,0
1,20190912,192508,2,136,8957,14.08,9.52,11.59,5,1,7.03,0,14.08,0,0,0,0,0
2,20190912,130216,2,96,3834,40.18,13.83,26.35,5,1,0,0,40.18,0,0,0,0,0
4,20190912,101049,3,40,1007,21.11,11.29,9.82,10,1,0,0,21.11,0,0,0,0,0
4,20190912,113304,3,79,8855,19.49,9.66,9.83,5,1,0,0,19.49,0,0,0,0,0
4,20190912,124053,5,56,821,30.42,40.42,-10,10,1,0,0,30.42,0,0,0,0,0
4,20190912,170156,4,68,0,0,6.01,12.9,5,1,0,0,0,0,0,18.91,0,0
4,20190912,180350,2,274,1036,50.34,14.47,35.87,10,1,0,0,50.34,0,0,0,0,0
6,20190912,191301,2,349,7063,309.25,21.86,287.39,10,1,0,0,309.25,0,0,0,0,0
8,20190912,185157,4,161,1854,9.61,7.78,5.12,5,1,3.29,0,9.61,0,0,0,0,0
1,20190913,73111,1,14,4691,12.08,10.79,1.29,10,1,0,0,12.08,0,0,0,0,0
1,20190913,135318,4,144,9083,19.44,15.91,3.53,10,1,0,0,19.44,0,0,0,0,0
1,20190913,163027,4,248,5399,63.35,11.68,51.67,10,1,0,0,63.35,0,0,0,0,0
1,20190913,171307,4,279,5845,13.4,8,5.4,5,1,0,0,13.4,0,0,0,0,0
1,20190913,201044,30,131,0,0,8.98,-8.49,5,1,0.49,0,0,0,0,0,0,0
4,20190913,131212,5,7,727,34.07,6.84,27.23,5,1,0,0,34.07,0,0,0,0,0
4,20190913,154114,2,185,1954,22.8,19.65,3.15,10,1,0,0,22.8,0,0,0,0,0
4,20190913,173727,5,153,470,19.57,12.6,6.97,10,1,0,0,19.57,0,0,0,0,0
4,20190913,192030,2,334,9354,85.22,26.29,69.01,10,1,0,0,85.22,0,0,10.08,0,0
6,20190913,115036,2,142,7094,30.98,13.01,35.12,10,1,17.15,0,30.98,0,0,0,0,0
6,20190913,164723,3,55,877,66.85,9.48,67.41,5,1,0,0,66.85,0,0,0,10.04,0
9,20190913,121904,6,64,5686,33.36,20.97,12.39,5,1,0,0,33.36,0,0,0,0,0
9,20190913,155946,7,149,9674,31.71,15.74,15.97,5,1,0,0,31.71,0,0,0,0,0
1,20190914,93756,3,55,0,0,21.41,65.47,10,1,0,0,0,0,0,86.88,0,0
1,20190914,115227,1,70,9560,10.71,12.72,-2.01,10,1,0,0,10.71,0,0,0,0,0
1,20190914,123623,3,191,7126,32.32,14.32,18,5,1,0,0,32.32,0,0,0,0,0
1,20190914,124302,3,195,2893,9.05,14.98,-4.76,10,1,0,0,9.05,0,0,1.17,0,0
1,20190914,185456,2,120,642,11.28,5.29,5.99,5,1,0,0,11.28,0,0,0,0,0
4,20190914,165924,1,167,4547,19.12,15.49,25.18,10,1,0,0,19.12,0,0,0,21.55,0
4,20190914,182016,4,240,55,101.67,6.11,110.13,5,1,0,0,101.67,0,0,14.57,0,0
4,20190914,195312,2,271,0,0,21.27,17.39,10,1,0,0,0,0,0,0,38.66,0
6,20190914,104949,5,64,0,0,8.48,-3.7,5,1,0,0,0,0,0,0,4.78,0
15,20190914,105833,3,75,2807,15.17,25.17,-10,10,1,0,0,15.17,0,0,0,0,0
1,20190915,100249,3,62,4691,14.59,15.51,-0.92,10,1,0,0,14.59,0,0,0,0,0
1,20190915,101119,3,69,4948,65.18,15.96,49.22,10,1,0,0,65.18,0,0,0,0,0
1,20190915,121643,3,139,9748,7.01,11.32,-4.31,5,1,0,0,7.01,0,0,0,0,0
1,20190915,171431,3,228,642,13.41,5.74,7.67,5,1,0,0,13.41,0,0,0,0,0
1,20190915,174250,4,158,3183,162.35,10.91,151.44,10,1,0,0,162.35,0,0,0,0,0
2,20190915,155539,3,7,0,0,16.85,-1.92,10,1,14.93,0,0,0,0,0,0,0
4,20190915,180556,3,304,3599,42.67,10.46,38.68,10,1,-20,0,42.67,0,0,0,26.47,0
9,20190915,140534,6,143,6170,63.91,19.63,44.28,10,1,0,0,63.91,0,0,0,0,0
9,20190915,150058,4,114,8337,114.59,25.73,88.86,20,2,0,0,114.59,0,0,0,0,0
1,20190916,150000,1,131,771,8.71,19.2,-10.49,10,1,0,0,8.71,0,0,0,0,0
1,20190916,163800,2,121,5838,25.36,14.76,12.83,10,1,0,0,25.36,0,0,2.23,0,0
1,20190916,183811,2,212,7449,69.89,10.45,59.44,5,1,0,0,69.89,0,0,0,0,0
2,20190916,104312,2,43,9911,64.74,15.03,71.65,5,1,0,0,64.74,0,0,0,21.94,0
2,20190916,132903,2,194,0,0,22.91,6.88,10,1,29.79,0,0,0,0,0,0,0
2,20190916,203304,1,276,4610,75,7.26,120.38,5,1,0,0,75,0,0,52.64,0,0
4,20190916,100836,4,48,54,10.65,5.26,9.64,5,1,-15,0,10.65,0,0,0,19.25,0
4,20190916,143111,5,161,0,0,15.7,29.1,5,1,0,44.8,0,0,0,0,0,0
4,20190916,155642,5,207,0,0,18.2,3.48,10,1,0,0,0,0,0,0,21.68,0
4,20190916,181601,4,284,0,0,18.21,28.7,10,1,46.91,0,0,0,0,0,0,0
9,20190916,132022,6,34,2525,11.42,11.44,-0.02,10,1,0,0,11.42,0,0,0,0,0
9,20190916,143559,7,114,0,0,12.98,-12.98,10,1,0,0,0,0,0,0,0,0
9,20190916,174153,3,239,2725,204.73,25.73,179,20,2,0,0,204.73,0,0,0,0,0
10,20190916,111624,4,9,2671,8.79,14.79,-6,10,1,0,0,8.79,0,0,0,0,0
10,20190916,111650,1,109,3541,22,18.23,16.21,10,1,12.44,0,22,0,0,0,0,0
10,20190916,111956,1,110,6990,50.76,23.14,28.96,10,1,1.34,0,50.76,0,0,0,0,0
10,20190916,143951,4,102,8640,125.49,16.84,122.14,10,1,0,0,125.49,0,0,13.49,0,0
10,20190916,194156,4,230,7217,9.03,15.61,-6.58,5,1,0,0,9.03,0,0,0,0,0
1,20190917,85006,3,15,2893,8.26,21.26,-13,10,1,0,0,8.26,0,0,0,0,0
1,20190917,120129,4,51,3426,32.16,7.22,69.58,5,1,44.64,0,32.16,0,0,0,0,0
1,20190917,145114,4,143,642,11.74,11.87,1.19,10,2,1.32,0,11.74,0,0,0,0,0
2,20190917,95637,1,59,0,0,5.87,-5,5,1,0.87,0,0,0,0,0,0,0
2,20190917,103808,2,22,1751,24.24,28.06,-3.82,10,2,0,0,24.24,0,0,0,0,0
4,20190917,121810,4,33,8855,19.02,15.08,3.94,10,1,0,0,19.02,0,0,0,0,0
4,20190917,131040,4,54,1036,19.49,22.32,-2.83,10,1,0,0,19.49,0,0,0,0,0
4,20190917,160819,5,111,0,0,20.05,-8.35,10,1,0,0,0,0,0,0,11.7,0
6,20190917,193930,4,307,0,0,6.23,1.46,5,1,0,0,0,0,0,0,0,7.69
9,20190917,92750,6,47,8242,142.64,66.04,86.58,10,1,0,0,142.64,0,0,9.98,0,0
9,20190917,114648,5,55,0,0,33.53,201.49,10,1,0,0,0,0,0,0,0,235.02
9,20190917,123509,4,51,7959,8.32,19.01,-9.34,10,1,1.35,0,8.32,0,0,0,0,0
9,20190917,133905,36,110,5942,3.9,9.1,-5.2,5,1,0,0,3.9,0,0,0,0,0
9,20190917,145948,6,194,0,0,12.1,53.02,10,1,0,0,0,0,0,65.12,0,0
10,20190917,145303,5,2,7217,24.57,7.27,28.32,5,1,11.02,0,24.57,0,0,0,0,0
10,20190917,181217,3,157,9176,3.98,15.64,-11.66,10,1,0,0,3.98,0,0,0,0,0
1,20190918,152658,1,134,8957,3.2,5.6,-2.4,5,1,0,0,3.2,0,0,0,0,0
1,20190918,171038,3,244,2666,21.03,12.09,8.94,10,1,0,0,21.03,0,0,0,0,0
1,20190918,183139,2,230,1159,3.6,6.69,3.29,5,1,6.38,0,3.6,0,0,0,0,0
2,20190918,93222,1,105,2914,9.12,6.43,2.69,5,1,0,0,9.12,0,0,0,0,0
2,20190918,161922,3,2,0,0,10.38,-10,10,1,0,0,0,0,0,0.38,0,0
4,20190918,112229,2,18,479,0.7,12.88,-12.18,10,1,0,0,0.7,0,0,0,0,0
4,20190918,124146,4,143,0,0,7.98,-7.98,5,1,0,0,0,0,0,0,0,0
4,20190918,144239,3,229,7761,6.5,37.36,-22.23,10,1,0,0,6.5,0,0,8.63,0,0
4,20190918,145439,4,210,0,0,8,-8,5,1,0,0,0,0,0,0,0,0
4,20190918,170302,3,338,3599,36.92,22.12,14.8,10,1,0,0,36.92,0,0,0,0,0
6,20190918,111441,5,58,891,12.65,18.48,0.19,10,1,-20,0,12.65,0,0,0,26.02,0
6,20190918,113842,5,69,8918,2.46,11.92,-9.46,10,1,0,0,2.46,0,0,0,0,0
6,20190918,183606,2,140,0,0,12.37,25.95,10,1,0,38.32,0,0,0,0,0,0
9,20190918,150113,72,81,6634,28.11,9.91,18.2,5,1,0,0,28.11,0,0,0,0,0
9,20190918,152308,7,133,5832,78.14,25.08,154.48,10,1,0,0,78.14,0,0,101.42,0,0
9,20190918,170753,3,33,3177,39.83,14.45,25.38,10,1,0,0,39.83,0,0,0,0,0
10,20190918,195851,2,268,90,59.33,14.48,44.85,10,1,0,0,59.33,0,0,0,0,0
1,20190919,133549,2,16,3229,33.15,24.18,8.97,10,1,0,0,33.15,0,0,0,0,0
1,20190919,155300,1,117,6776,39.14,11.54,27.6,10,2,0,0,39.14,0,0,0,0,0
2,20190919,132747,2,109,3834,34.86,15.91,18.95,10,1,0,0,34.86,0,0,0,0,0
4,20190919,91123,4,7,2302,105,28.19,98.98,10,1,-50,0,105,0,0,0,72.17,0
4,20190919,164718,5,183,1235,7.32,12.59,-5.27,10,1,0,0,7.32,0,0,0,0,0
4,20190919,175333,4,196,1252,47.89,12.09,35.8,10,1,0,0,47.89,0,0,0,0,0
6,20190919,115200,1,70,0,0,15.45,0.96,10,1,16.41,0,0,0,0,0,0,0
6,20190919,203612,72,132,6580,55.66,7.98,47.68,5,1,0,0,55.66,0,0,0,0,0
10,20190919,72111,1,16,0,0,17.24,1.66,10,1,18.9,0,0,0,0,0,0,0
1,20190920,93521,3,37,1995,17.71,5.47,12.24,5,1,0,0,17.71,0,0,0,0,0
1,20190920,112954,2,54,4420,73.58,14.3,59.28,5,1,0,0,73.58,0,0,0,0,0
1,20190920,134844,3,215,860,36.04,8,28.04,5,1,0,0,36.04,0,0,0,0,0
1,20190920,144350,3,237,0,0,18.57,30.81,10,1,0,0,0,0,0,0,49.38,0
2,20190920,114847,2,75,0,0,5.83,54.3,5,1,0,0,0,0,0,60.13,0,0
4,20190920,81007,3,42,6828,18.52,6.98,11.54,5,1,0,0,18.52,0,0,0,0,0
4,20190920,110736,2,31,0,0,9.58,3.62,5,1,13.2,0,0,0,0,0,0,0
4,20190920,125135,5,26,0,0,21.81,74.93,10,1,0,0,0,0,0,0,96.74,0
4,20190920,150031,3,202,7791,12.82,10.5,2.32,10,1,0,0,12.82,0,0,0,0,0
6,20190920,84941,72,19,5371,2.98,5.99,-3.01,5,1,0,0,2.98,0,0,0,0,0
9,20190920,181955,4,136,0,0,11.64,10.37,10,1,22.01,0,0,0,0,0,0,0
10,20190920,151738,1,257,8068,22.55,16.69,6.56,10,1,0.7,0,22.55,0,0,0,0,0
10,20190920,163117,8,51,90,79.09,21.61,57.48,10,1,0,0,79.09,0,0,0,0,0
1,20190921,141226,2,145,3054,24.23,12.31,11.92,10,1,0,0,24.23,0,0,0,0,0
1,20190921,144801,4,12,5845,2.79,10.37,-5.47,5,1,2.11,0,2.79,0,0,0,0,0
1,20190921,153503,4,55,2600,6.09,10.12,-4.03,10,1,0,0,6.09,0,0,0,0,0
1,20190921,163146,4,106,1760,1.46,6.95,-5.49,5,1,0,0,1.46,0,0,0,0,0
1,20190921,190411,30,114,642,28.3,10.46,17.84,10,1,0,0,28.3,0,0,0,0,0
4,20190921,115305,3,136,6962,220.19,32.72,194.21,15,2,0,0,220.19,0,0,6.74,0,0
4,20190921,123543,4,118,470,15.49,10.62,4.87,10,1,0,0,15.49,0,0,0,0,0
4,20190921,124618,3,155,0,0,18.66,8.48,10,1,0,0,0,0,0,0,27.14,0
4,20190921,160609,1,170,2984,11.55,18.36,-6.81,5,1,0,0,11.55,0,0,0,0,0
4,20190921,164533,2,155,0,0,19.51,18.5,10,1,-40,0,0,0,0,0,78.01,0
4,20190921,180525,3,227,0,0,12.85,46.6,10,1,0,0,0,0,0,59.45,0,0
4,20190921,183547,2,240,8085,10,19.23,3.34,10,1,0,0,10,0,0,0,12.57,0
6,20190921,182754,2,216,0,0,12.97,-4.41,10,1,8.56,0,0,0,0,0,0,0
9,20190921,202539,1,230,2880,20.26,29.83,-9.57,15,2,0,0,20.26,0,0,0,0,0
10,20190921,121504,1,210,2671,4.12,9.12,-5,5,1,0,0,4.12,0,0,0,0,0
10,20190921,132906,8,68,3942,17.99,6.25,11.74,5,1,0,0,17.99,0,0,0,0,0
10,20190921,144148,7,48,8640,63.24,16.81,46.43,10,1,0,0,63.24,0,0,0,0,0
1,20190922,81258,1,11,1617,12.06,16.73,-4.67,15,2,0,0,12.06,0,0,0,0,0
1,20190922,130215,71,75,5697,3.84,10.64,-6.8,5,1,0,0,3.84,0,0,0,0,0
1,20190922,151530,2,12,3038,3.23,6.3,-3.07,5,1,0,0,3.23,0,0,0,0,0
1,20190923,163148,2,22,0,0,8.85,0.19,5,1,9.04,0,0,0,0,0,0,0
1,20190923,194403,2,139,860,16.82,13.47,3.35,5,1,0,0,16.82,0,0,0,0,0
1,20190924,150327,1,65,0,0,16.8,23.68,10,1,0,0,0,0,0,40.48,0,0
1,20190924,154430,3,271,5845,3.54,6.34,-2.8,5,1,0,0,3.54,0,0,0,0,0
1,20190925,134939,3,244,6776,23.67,13.28,10.39,10,1,0,0,23.67,0,0,0,0,0
